socks4://118.174.14.65:44336,TH,Unknown
socks4://182.53.216.73:4145,TH,Unknown
socks4://159.192.139.42:5678,TH,Unknown
socks4://125.25.82.207:5678,TH,Unknown
socks4://110.77.135.70:4145,TH,Unknown
socks4://1.4.195.114:4145,TH,Unknown
socks4://118.174.233.113:4153,TH,Unknown
socks4://1.179.151.165:31948,TH,Unknown
socks4://159.192.142.24:5678,TH,Unknown
http://47.81.15.95:8800,TH,Unknown
http://103.40.138.14:443,TH,Unknown
